Tesla V100-SXM2-32GB, 32768 MiB
[data] train 32 days / 1,262,230 pairs, valid 7 days / 269,680 pairs, 401s  dev=cuda frames=5->5
[check] mean_forecast == PedPred3.forward (bit-identical)
[resume] from epoch 20
{"epoch": 20, "train_loss": 0.07398953018665377, "valid_loss": 0.06358755438286591, "lr": 0.001, "skipped": 0, "train_s": 454.6, "valid_rmse": {"density": 0.08966832140183716, "vx": 0.45119204715378625, "vy": 0.35418661371500376, "var": 0.6541390234738282}, "valid_lead_rmse": [0.46238704165929195, 0.44053329763256704, 0.43114283292712435, 0.42647493829275046, 0.4249288002846665], "valid_lead_normalized_mse": [4.598591717354973, 4.174213300840736, 3.998188888838563, 3.912120191648166, 3.883842616962747]}
{"epoch": 21, "train_loss": 0.07393563871085301, "valid_loss": 0.06352720090412697, "lr": 0.001, "skipped": 0, "train_s": 454.1, "valid_rmse": {"density": 0.08952887450013472, "vx": 0.45860410970550874, "vy": 0.3456805782967617, "var": 0.7520995678188267}, "valid_lead_rmse": [0.5210476728374549, 0.4825833507892439, 0.46346981963086026, 0.45484589200608416, 0.45087252816549206], "valid_lead_normalized_mse": [5.839403216979705, 5.009124506941359, 4.62023306238179, 4.4499354620827605, 4.37257067041792]}
{"epoch": 22, "train_loss": 0.07388970066865785, "valid_loss": 0.06328833883943755, "lr": 0.001, "skipped": 0, "train_s": 450.8, "valid_rmse": {"density": 0.089291568709322, "vx": 0.45884096325762835, "vy": 0.34645697955133936, "var": 0.632107828963214}, "valid_lead_rmse": [0.46081055575518115, 0.43315485069598275, 0.42123541096194417, 0.4162692433156524, 0.41465299051979554], "valid_lead_normalized_mse": [4.567287827903147, 4.035557335022422, 3.8165478477498835, 3.727123694165225, 3.698272366006272]}
{"epoch": 23, "train_loss": 0.07384397925695001, "valid_loss": 0.06343933539799362, "lr": 0.001, "skipped": 0, "train_s": 449.1, "valid_rmse": {"density": 0.08955953906021977, "vx": 0.45934881303630604, "vy": 0.3479918086038257, "var": 0.5848004470392999}, "valid_lead_rmse": [0.428167754485177, 0.4153158186913331, 0.40851193025724797, 0.40620242431750486, 0.40613159082252387], "valid_lead_normalized_mse": [3.943133293883563, 3.710001655715493, 3.589471044939486, 3.549034173307712, 3.547830256488854]}
{"epoch": 24, "train_loss": 0.0738044287194093, "valid_loss": 0.06359060570549024, "lr": 0.001, "skipped": 0, "train_s": 447.1, "valid_rmse": {"density": 0.08941396129631883, "vx": 0.45371896891141783, "vy": 0.3552969881532561, "var": 0.6479690838986036}, "valid_lead_rmse": [0.46979794675877534, 0.43829866309560456, 0.426520716167677, 0.42199635338065644, 0.4208656328841459], "valid_lead_normalized_mse": [4.747180799686099, 4.1319727564444255, 3.9129223114499556, 3.830386121897338, 3.8099231500166852]}
{"epoch": 25, "train_loss": 0.07376146160961156, "valid_loss": 0.06330542020362674, "lr": 0.001, "skipped": 0, "train_s": 449.3, "valid_rmse": {"density": 0.08940056560849025, "vx": 0.45310460239660955, "vy": 0.3440107062119548, "var": 0.687402497693908}, "valid_lead_rmse": [0.49568774469467214, 0.4499225775503015, 0.4349697993294287, 0.4295481600440894, 0.4281999975823557], "valid_lead_normalized_mse": [5.284816434712424, 4.354043178087801, 4.069482397402865, 3.968705611278562, 3.9438701685221424]}
{"epoch": 26, "train_loss": 0.07372571138976257, "valid_loss": 0.06358579506794253, "lr": 0.001, "skipped": 0, "train_s": 446.3, "valid_rmse": {"density": 0.08956959313485796, "vx": 0.46701750682047605, "vy": 0.35393066759917635, "var": 0.5843325915187562}, "valid_lead_rmse": [0.4297086256004501, 0.4160885716765531, 0.4107861693731798, 0.409937858000434, 0.4140965123871376], "valid_lead_normalized_mse": [3.9715651078185807, 3.7238204503430024, 3.629548398718964, 3.614608071715185, 3.6883526172531944]}
{"epoch": 27, "train_loss": 0.07368918130015924, "valid_loss": 0.06328541543704931, "lr": 0.001, "skipped": 0, "train_s": 448.9, "valid_rmse": {"density": 0.08936838698276446, "vx": 0.460927618989749, "vy": 0.353096372654327, "var": 0.702707695055879}, "valid_lead_rmse": [0.492517003784981, 0.4612747469831988, 0.4482566789399185, 0.4432913585430816, 0.4425567698271573], "valid_lead_normalized_mse": [5.2174224343155, 4.57653213388954, 4.321897912595868, 4.226722051664048, 4.212765311591605]}
{"epoch": 28, "train_loss": 0.073654854652084, "valid_loss": 0.06339192551189662, "lr": 0.001, "skipped": 0, "train_s": 447.1, "valid_rmse": {"density": 0.08934515270992217, "vx": 0.46222024973978715, "vy": 0.35544242502395257, "var": 0.6508309837001053}, "valid_lead_rmse": [0.4725843982492648, 0.4418004244206621, 0.4296882100619862, 0.4253254767977846, 0.4247124385688489], "valid_lead_normalized_mse": [4.803660472443983, 4.19826081049369, 3.9712556057567827, 3.8910602368782703, 3.879888538445398]}
{"epoch": 29, "train_loss": 0.07362463779382522, "valid_loss": 0.06313869674548891, "lr": 0.001, "skipped": 0, "train_s": 443.4, "valid_rmse": {"density": 0.08928268901705627, "vx": 0.46440603107813705, "vy": 0.36327337163317236, "var": 0.6273231197153135}, "valid_lead_rmse": [0.4630869559432093, 0.43422011640675356, 0.42411580010883637, 0.42068948166073794, 0.4202169190069657], "valid_lead_normalized_mse": [4.612524011073568, 4.05543118419292, 3.8689210719636793, 3.806698371782606, 3.798187122997444]}
{"epoch": 30, "train_loss": 0.07486993721450327, "valid_loss": 0.06368633300603073, "lr": 0.001, "skipped": 13, "train_s": 415.7, "valid_rmse": {"density": 0.08980633237771234, "vx": 0.4517164645933054, "vy": 0.349853624163585, "var": 0.7061994049309596}, "valid_lead_rmse": [0.48858120452464193, 0.45616538537913814, 0.44667151545532385, 0.4440514664907934, 0.445016319517253], "valid_lead_normalized_mse": [5.1343687379002665, 4.47570868916529, 4.291385031552148, 4.241229528125262, 4.259721086905084]}
{"epoch": 31, "train_loss": 0.08100186800398416, "valid_loss": NaN, "lr": 0.001, "skipped": 13958, "train_s": 252.0, "valid_rmse": {"density": Infinity, "vx": 3.9533638575544576, "vy": 2.2487383173656696, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 32, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 183.8, "valid_rmse": {"density": Infinity, "vx": 3.9533638611775377, "vy": 2.248738317663565, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 33, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 183.4, "valid_rmse": {"density": Infinity, "vx": 3.9533638592828937, "vy": 2.2487383184863194, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 34, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 181.0, "valid_rmse": {"density": Infinity, "vx": 3.9533638587369975, "vy": 2.2487383176665707, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 35, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 180.8, "valid_rmse": {"density": Infinity, "vx": 3.953363860546961, "vy": 2.2487383199938122, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 36, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 182.3, "valid_rmse": {"density": Infinity, "vx": 3.95336385959336, "vy": 2.2487383203130995, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 37, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 180.5, "valid_rmse": {"density": Infinity, "vx": 3.9533638589831206, "vy": 2.2487383197586563, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 38, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 178.5, "valid_rmse": {"density": Infinity, "vx": 3.9533638597123066, "vy": 2.2487383181017977, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 39, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.001, "skipped": 19723, "train_s": 176.2, "valid_rmse": {"density": Infinity, "vx": 3.9533638595832326, "vy": 2.248738319023389, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 40, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.7, "valid_rmse": {"density": Infinity, "vx": 3.9533638619040334, "vy": 2.248738318590615, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 41, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.6, "valid_rmse": {"density": Infinity, "vx": 3.9533638603777477, "vy": 2.2487383170041126, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 42, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 175.7, "valid_rmse": {"density": Infinity, "vx": 3.953363860457006, "vy": 2.248738318080699, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 43, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.6, "valid_rmse": {"density": Infinity, "vx": 3.953363859646796, "vy": 2.2487383172517776, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 44, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 175.2, "valid_rmse": {"density": Infinity, "vx": 3.953363858665285, "vy": 2.248738318814826, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 45, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.9, "valid_rmse": {"density": Infinity, "vx": 3.9533638632819854, "vy": 2.2487383190519363, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 46, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 175.0, "valid_rmse": {"density": Infinity, "vx": 3.9533638593089133, "vy": 2.2487383186866734, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 47, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 173.4, "valid_rmse": {"density": Infinity, "vx": 3.9533638618958173, "vy": 2.248738319430615, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 48, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.0, "valid_rmse": {"density": Infinity, "vx": 3.9533638609112645, "vy": 2.248738318711437, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
{"epoch": 49, "train_loss": 0.0, "valid_loss": NaN, "lr": 0.0005, "skipped": 19723, "train_s": 174.5, "valid_rmse": {"density": Infinity, "vx": 3.953363861473157, "vy": 2.2487383200785382, "var": Infinity}, "valid_lead_rmse": [Infinity, Infinity, Infinity, Infinity, Infinity], "valid_lead_normalized_mse": [Infinity, Infinity, Infinity, Infinity, Infinity]}
[2026-09-21T19:28:32.450] error: *** JOB 20370882 ON dgx6 CANCELLED AT 2026-09-21T19:28:32 DUE to SIGNAL Terminated ***
